Id;threads;Q;gpus;nb;m;n;k;time;gflops
1;32;1;0;1024;8192;8192;8192;1.807889e+00;6.081372e+02
2;32;1;0;1024;8192;8192;8192;1.740861e+00;6.315521e+02
3;32;1;0;1024;8192;8192;8192;1.652528e+00;6.653107e+02
0;32;1;0;2048;8192;8192;8192;2.534030e+00;4.338720e+02
1;32;1;0;2048;8192;8192;8192;2.494642e+00;4.407223e+02
2;32;1;0;2048;8192;8192;8192;2.513344e+00;4.374429e+02
3;32;1;0;2048;8192;8192;8192;2.511352e+00;4.377900e+02
0;32;1;0;4096;8192;8192;8192;8.404348e+00;1.308185e+02
1;32;1;0;4096;8192;8192;8192;8.334005e+00;1.319227e+02
2;32;1;0;4096;8192;8192;8192;8.469049e+00;1.298191e+02
3;32;1;0;4096;8192;8192;8192;8.393447e+00;1.309884e+02
0;32;1;0;8192;8192;8192;8192;3.312016e+01;3.319563e+01
1;32;1;0;8192;8192;8192;8192;3.309264e+01;3.322324e+01
2;32;1;0;8192;8192;8192;8192;3.299694e+01;3.331959e+01
3;32;1;0;8192;8192;8192;8192;3.300467e+01;3.331179e+01
0;64;1;0;256;8192;8192;8192;2.654944e+00;4.141121e+02
1;64;1;0;256;8192;8192;8192;2.546134e+00;4.318093e+02
2;64;1;0;256;8192;8192;8192;2.425653e+00;4.532572e+02
3;64;1;0;256;8192;8192;8192;2.394762e+00;4.591039e+02
0;64;1;0;512;8192;8192;8192;1.886350e+00;5.828424e+02
1;64;1;0;512;8192;8192;8192;1.814602e+00;6.058873e+02
2;64;1;0;512;8192;8192;8192;1.828338e+00;6.013356e+02
3;64;1;0;512;8192;8192;8192;1.793153e+00;6.131347e+02
0;64;1;0;1024;8192;8192;8192;1.542220e+00;7.128975e+02
1;64;1;0;1024;8192;8192;8192;1.458338e+00;7.539023e+02
2;64;1;0;1024;8192;8192;8192;1.441766e+00;7.625679e+02
3;64;1;0;1024;8192;8192;8192;1.435480e+00;7.659074e+02
0;64;1;0;2048;8192;8192;8192;2.587695e+00;4.248740e+02
1;64;1;0;2048;8192;8192;8192;2.540659e+00;4.327400e+02
2;64;1;0;2048;8192;8192;8192;2.499018e+00;4.399507e+02
3;64;1;0;2048;8192;8192;8192;2.480889e+00;4.431655e+02
0;64;1;0;4096;8192;8192;8192;8.406529e+00;1.307846e+02
1;64;1;0;4096;8192;8192;8192;8.306030e+00;1.323670e+02
2;64;1;0;4096;8192;8192;8192;8.286611e+00;1.326772e+02
3;64;1;0;4096;8192;8192;8192;8.231917e+00;1.335587e+02
0;64;1;0;8192;8192;8192;8192;3.319901e+01;3.311678e+01
1;64;1;0;8192;8192;8192;8192;3.317593e+01;3.313983e+01
2;64;1;0;8192;8192;8192;8192;3.311709e+01;3.319871e+01
3;64;1;0;8192;8192;8192;8192;3.307453e+01;3.324142e+01



